Anio;Mes;Dia;Hora;Monitorizar;Redirigir;Interno;Externo;Externo;Cableada;Wifi
2014;11;17;08;384;412;60148;35386;35386;24069;36875
2014;11;17;09;384;547;91862;51239;51239;43700;49093
2014;11;17;10;384;695;105798;78898;78898;53203;53674
2014;11;17;11;384;731;107412;81431;81431;58804;49723
2014;11;17;12;384;671;97004;79038;79038;57414;40645
2014;11;17;13;384;534;68877;71594;71594;44705;25090
2014;11;17;14;384;451;52415;67136;67136;33278;19972
2014;11;17;15;384;662;66813;89910;89910;33125;34734
2014;11;17;16;384;688;66557;103152;103152;30464;37165
2014;11;17;17;384;695;57103;115002;115002;26953;31229
2014;11;17;18;384;707;59301;117893;117893;29748;30644
2014;11;17;19;384;670;32858;123544;123544;16127;17785
2014;11;17;20;384;541;15927;107592;107592;9267;7585
2014;11;17;21;384;394;7523;95416;95416;5171;3130
2014;11;17;22;383;360;6340;87691;87691;4358;2725
2014;11;17;23;383;292;8208;66302;66302;4851;4032
2014;11;18;00;384;172;4898;36027;36027;4221;1233
2014;11;18;01;384;37;4259;16701;16701;3958;722
2014;11;18;02;379;15;3880;8845;8845;3814;460
2014;11;18;03;384;7;3478;7857;7857;3820;49
2014;11;18;04;383;10;3584;5604;5604;3847;130
2014;11;18;05;384;9;3437;5029;5029;3830;0
2014;11;18;06;384;14;3691;7072;7072;3843;246
2014;11;18;07;384;72;7900;17805;17805;5900;2456
2014;11;18;08;384;371;56570;33250;33250;20966;36359
2014;11;18;09;384;530;101444;46987;46987;48360;53998
2014;11;18;10;384;617;105474;64742;64742;53205;53270
2014;11;18;11;384;644;121724;67069;67069;75583;47169
2014;11;18;12;384;606;104430;71092;71092;64644;40776
2014;11;18;13;384;513;65119;69544;69544;42240;23776
2014;11;18;14;384;406;48403;67584;67584;31710;17483
2014;11;18;15;384;532;76287;78982;78982;46965;30238
2014;11;18;16;384;635;72411;88052;88052;40808;32622
2014;11;18;17;384;653;65965;102421;102421;41547;25455
2014;11;18;18;384;649;42244;110806;110806;21002;22275
2014;11;18;19;384;534;25284;111830;111830;13532;12670
2014;11;18;20;384;475;12701;107364;107364;6574;6986
2014;11;18;21;384;451;6309;95073;95073;4942;2202
2014;11;18;22;381;330;5952;87272;87272;3634;3029
2014;11;18;23;384;267;4817;65171;65171;3629;1839
2014;11;19;00;384;149;3832;38826;38826;3418;947
2014;11;19;01;384;54;3507;16269;16269;3259;686
2014;11;19;02;382;20;2850;10356;10356;3111;141
2014;11;19;03;384;9;2745;4844;4844;3103;35
2014;11;19;04;384;11;2790;3519;3519;3105;80
2014;11;19;05;384;7;2870;2895;2895;3130;131
2014;11;19;06;384;40;2905;11373;11373;3179;150
2014;11;19;07;224;272;3415;19663;19663;3671;240
2014;11;19;08;0;678;6253;3753;3753;5585;1346
2014;11;19;09;216;599;60527;50475;50475;36890;24452
2014;11;19;10;288;675;84209;91061;91061;55461;29711
2014;11;19;11;288;709;94483;130465;130465;56470;39010
2014;11;19;12;288;686;72666;115870;115870;44159;29481
2014;11;19;13;288;508;52209;103292;103292;36326;16679
2014;11;19;14;288;465;41568;93209;93209;26916;15405
2014;11;19;15;288;573;61619;94447;94447;36210;26270
2014;11;19;16;288;676;57148;102835;102835;32265;25847
2014;11;19;17;288;818;55080;122363;122363;27632;28554
2014;11;19;18;288;808;40495;136049;136049;19760;21831
2014;11;19;19;288;732;24485;126396;126396;13582;11923
2014;11;19;20;288;577;14041;115292;115292;8666;6240
2014;11;19;21;288;475;7009;95982;95982;5060;2712
2014;11;19;22;288;379;6975;80820;80820;4710;2932
2014;11;19;23;285;285;6878;67534;67534;4741;2707
2014;11;20;00;288;128;5085;36608;36608;4143;1358
2014;11;20;01;288;65;4017;18454;18454;3994;376
2014;11;20;02;288;26;3594;8367;8367;3892;16
2014;11;20;03;288;11;3605;5672;5672;3896;8
2014;11;20;04;288;9;3616;2838;2838;3848;65
2014;11;20;05;288;6;3530;3610;3610;3824;0
2014;11;20;06;288;26;3793;6446;6446;3839;268
2014;11;20;07;304;69;6814;18311;18311;4785;2402
2014;11;20;08;384;306;63224;38236;38236;32176;31738
2014;11;20;09;383;512;93267;59169;59169;44153;50009
2014;11;20;10;384;586;93365;76811;76811;46371;47964
2014;11;20;11;384;627;97176;86828;86828;52095;46092
2014;11;20;12;384;570;81424;87315;87315;44684;37694
2014;11;20;13;384;480;66890;79700;79700;39949;27805
2014;11;20;14;384;421;45132;81534;81534;28278;17659
2014;11;20;15;384;518;57383;82031;82031;32647;25638
